name,link,address,urls,score
СШ им.Эргешова,/profile:1733/ssh-imergeshova/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кулатов 715346 с.Кулатов",https://bilim.akipress.org/profile:1733/ssh-imergeshova/?from=bilim&place=list,101.6
СШ им.Эрке-Кашка,/profile:2083/ssh-imerkekashka/?from=bilim&place=list,"Ошская область, Араванский район c.Тепе-Коргон 715326",https://bilim.akipress.org/profile:2083/ssh-imerkekashka/?from=bilim&place=list,104.6
СШ им.Эсенбековой,/profile:121/ssh-imesenbekovoi/?from=bilim&place=list,"Таласская область, Таласский район c.Таш-Арык ул. Манаса № 11",https://bilim.akipress.org/profile:121/ssh-imesenbekovoi/?from=bilim&place=list,нет
СШ им.Эсенкожоева,/profile:1106/ssh-imesenkozhoeva/?from=bilim&place=list,"Ыссык-Кульская область, Джети-Огузский район c.Ичке-Булун 722413  , ул Акжанов 14",https://bilim.akipress.org/profile:1106/ssh-imesenkozhoeva/?from=bilim&place=list,118.6
СШ им.Эшимбекова,/profile:1070/ssh-imeshimbekova/?from=bilim&place=list,"Ыссык-Кульская область, Ак-Суйский район c.Тегизчил 722345 Ул. Рахмат № 45",https://bilim.akipress.org/profile:1070/ssh-imeshimbekova/?from=bilim&place=list,105.1
СШ им.Эшмамбета,/profile:707/ssh-imeshmambeta/?from=bilim&place=list,"Таласская область, Таласский район c.Кызыл-Туу 722732 ул. Кудакен у. Темиркул № 35",https://bilim.akipress.org/profile:707/ssh-imeshmambeta/?from=bilim&place=list,нет
СШ им.Эшматова,/profile:1909/ssh-imeshmatova/?from=bilim&place=list,"Ошская область, Карасууский район c.Кашгар-Кыштак 723306 с.Монок ул.Т.Юнусова 80",https://bilim.akipress.org/profile:1909/ssh-imeshmatova/?from=bilim&place=list,90.3
СШ им.Эшова,/profile:1742/ssh-imeshova/?from=bilim&place=list,"Ошская область, Ноокатский район c.Тоолос 723413 с.Толман",https://bilim.akipress.org/profile:1742/ssh-imeshova/?from=bilim&place=list,нет
СШ им.Ю. Пулатова,/profile:835/ssh-imyu-pulatova/?from=bilim&place=list,"Баткенская область, Лейлекский район c.Ак-Суу _________",https://bilim.akipress.org/profile:835/ssh-imyu-pulatova/?from=bilim&place=list,нет
СШ им.Ю.А. Гагарина,/profile:804/ssh-imyua-gagarina/?from=bilim&place=list,"Баткенская область, Лейлекский район г.Исфана _________",https://bilim.akipress.org/profile:804/ssh-imyua-gagarina/?from=bilim&place=list,нет
СШ им.Ю.А.Гагарина,/profile:198/ssh-imyuagagarina/?from=bilim&place=list,"Джалал-Абадская область  , Чаткальский район c.Чакмаксуу ",https://bilim.akipress.org/profile:198/ssh-imyuagagarina/?from=bilim&place=list,148
СШ им.Ю.Хазрет,/profile:1105/ssh-imyuhazret/?from=bilim&place=list,"Ыссык-Кульская область, Джети-Огузский район c.Ырдык 722026   , ул Х.Маке 4",https://bilim.akipress.org/profile:1105/ssh-imyuhazret/?from=bilim&place=list,117
СШ им.Юлдашева с.Янгиюль,/profile:846/ssh-imyuldasheva-syangiyul/?from=bilim&place=list,"Баткенская область, Лейлекский район c.Маргун _________",https://bilim.akipress.org/profile:846/ssh-imyuldasheva-syangiyul/?from=bilim&place=list,нет
СШ им.Юнусова,/profile:1910/ssh-imyunusova/?from=bilim&place=list,"Ошская область, Карасууский район c.Кашгар-Кыштак 723306 с.Кашкар-Кыштак",https://bilim.akipress.org/profile:1910/ssh-imyunusova/?from=bilim&place=list,95.5
СШ им.Я.Ваккера,/profile:522/ssh-imyavakkera/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Люксембург 725020 ул.Ленина 163",https://bilim.akipress.org/profile:522/ssh-imyavakkera/?from=bilim&place=list,106.2
СШ К.Чылабаева,/profile:69/ssh-kchylabaeva/?from=bilim&place=list,"Ыссык-Кульская область, Джети-Огузский район c.Барскоон нет",https://bilim.akipress.org/profile:69/ssh-kchylabaeva/?from=bilim&place=list,нет
СШ Кайнар,/profile:763/ssh-kainar/?from=bilim&place=list,"Таласская область, Кара-Бууринский район c.Кек-Сай 722713, ул. Кызыл-Туу №17",https://bilim.akipress.org/profile:763/ssh-kainar/?from=bilim&place=list,100.3
СШ Кайын-Суу,/profile:196/ssh-kaiynsuu/?from=bilim&place=list,"Джалал-Абадская область  , Чаткальский район c.Чакмаксуу ",https://bilim.akipress.org/profile:196/ssh-kaiynsuu/?from=bilim&place=list,95.3
СШ Капчыгай,/profile:1778/ssh-kapchygai/?from=bilim&place=list,"Ошская область, Ноокатский район c.Мирмахмудова 715334 с.Арал",https://bilim.akipress.org/profile:1778/ssh-kapchygai/?from=bilim&place=list,нет
СШ Кара-Суу,/profile:1495/ssh-karasuu/?from=bilim&place=list,"Джалал-Абадская область  , Тогуз-Тороуский район c.Кара-Суу 721505 с.Кара-Суу",https://bilim.akipress.org/profile:1495/ssh-karasuu/?from=bilim&place=list,97.1
СШ Каранай,/profile:1754/ssh-karanai/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кек-Джар 715340 с.Каранай ул Молдо Зулпу 20",https://bilim.akipress.org/profile:1754/ssh-karanai/?from=bilim&place=list,нет
СШ Кашка-Жол,/profile:788/ssh-kashkazhol/?from=bilim&place=list,"Таласская область, Бакай-Атинский район c.Озгерюш 722724 ул. Манаса 23",https://bilim.akipress.org/profile:788/ssh-kashkazhol/?from=bilim&place=list,88.2
СШ Келечек,/profile:613/ssh-kelechek/?from=bilim&place=list,"Чуйская область, Аламудунский район c.Степное 722160 ул. Лермонтова 24",https://bilim.akipress.org/profile:613/ssh-kelechek/?from=bilim&place=list,нет
СШ Кенеш,/profile:1841/ssh-kenesh/?from=bilim&place=list,"Ошская область, Кара-Кулджинский район c.Карагуз 715536 с.Алтын-Курок",https://bilim.akipress.org/profile:1841/ssh-kenesh/?from=bilim&place=list,99.3
СШ Кеңеш,/profile:1762/ssh-kenesh/?from=bilim&place=list,"Ошская область, Ноокатский район c.Бель-Кайрагач 715335 с.Борбаш",https://bilim.akipress.org/profile:1762/ssh-kenesh/?from=bilim&place=list,82.3
СШ Кеңеш Тоолос,/profile:85/ssh-kenesh-toolos/?from=bilim&place=list,"Ошская область, Ноокатский район c.Тоолос нет",https://bilim.akipress.org/profile:85/ssh-kenesh-toolos/?from=bilim&place=list,нет
СШ Кодирий,/profile:1777/ssh-kodirii/?from=bilim&place=list,"Ошская область, Ноокатский район c.Мирмахмудова 715334 с.Какыр-Сай",https://bilim.akipress.org/profile:1777/ssh-kodirii/?from=bilim&place=list,нет
СШ Кок Жар,/profile:964/ssh-kok-zhar/?from=bilim&place=list,"Нарынская область, Кочкорский район c.Кок-Джар 722 503 Бейшеева №54",https://bilim.akipress.org/profile:964/ssh-kok-zhar/?from=bilim&place=list,99.6
СШ Курак-Тектир,/profile:1797/ssh-kuraktektir/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кыргыз-Ата 715312 с.Кыргыз-Ата",https://bilim.akipress.org/profile:1797/ssh-kuraktektir/?from=bilim&place=list,101.6
СШ Кызыл-Абад,/profile:1607/ssh-kyzylabad/?from=bilim&place=list,"Ошская область, Узгенский район c.Кара-Таш 723604 с.Кызылабад",https://bilim.akipress.org/profile:1607/ssh-kyzylabad/?from=bilim&place=list,103.7
СШ Кызыл-Добо,/profile:973/ssh-kyzyldobo/?from=bilim&place=list,"Нарынская область, Кочкорский район c.Кызыл-Дебе 722812 ул. Алике уулу Самсаалы",https://bilim.akipress.org/profile:973/ssh-kyzyldobo/?from=bilim&place=list,104.8
СШ Кызыл-Сарай,/profile:440/ssh-kyzylsarai/?from=bilim&place=list,"Ошская область, Карасууский район c.Кызыл-Сарай 715510 с.Кызыл-Сарай",https://bilim.akipress.org/profile:440/ssh-kyzylsarai/?from=bilim&place=list,94.9
СШ Кызыл-Талаа,/profile:2029/ssh-kyzyltalaa/?from=bilim&place=list,"Ошская область, Араванский район c.Туя-Моюн 715324 ул.Жаштык 14",https://bilim.akipress.org/profile:2029/ssh-kyzyltalaa/?from=bilim&place=list,нет
СШ Кызыл-Тоо,/profile:1694/ssh-kyzyltoo/?from=bilim&place=list,"Ошская область, Узгенский район c.Кызыл-Тоо 715523 с.Кызылтоо",https://bilim.akipress.org/profile:1694/ssh-kyzyltoo/?from=bilim&place=list,107.1
СШ Маданият,/profile:86/ssh-madaniyat/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кек-Джар нет",https://bilim.akipress.org/profile:86/ssh-madaniyat/?from=bilim&place=list,нет
СШ Маданият,/profile:149/ssh-madaniyat/?from=bilim&place=list,"Ошская область, Карасууский район c.Маданият Кара-Суу район",https://bilim.akipress.org/profile:149/ssh-madaniyat/?from=bilim&place=list,93.1
СШ Ой-Таала,/profile:1760/ssh-oitaala/?from=bilim&place=list,"Ошская область, Ноокатский район c.Бель-Кайрагач 715335 с.Ой-Талаа",https://bilim.akipress.org/profile:1760/ssh-oitaala/?from=bilim&place=list,102.2
СШ Ой-Терскен,/profile:188/ssh-oitersken/?from=bilim&place=list,"Нарынская область, Ат-Башынский район c.Ой-Терскен ул. Токтогонов 25",https://bilim.akipress.org/profile:188/ssh-oitersken/?from=bilim&place=list,нет
"СШ Октябрьская ,        с. Крупское",/profile:590/ssh-oktyabrskaya-s-krupskoe/?from=bilim&place=list,"Чуйская область, Московский район c.Крупское 724612 ул Заводская,4",https://bilim.akipress.org/profile:590/ssh-oktyabrskaya-s-krupskoe/?from=bilim&place=list,100.1
СШ Оро-Башы,/profile:963/ssh-orobashy/?from=bilim&place=list,"Нарынская область, Кочкорский район c.Чолпон АО Чолпон, Оро башы айылы",https://bilim.akipress.org/profile:963/ssh-orobashy/?from=bilim&place=list,108.2
СШ Отуз-Адыр,/profile:1992/ssh-otuzadyr/?from=bilim&place=list,"Ошская область, Карасууский район c.Отуз-Адыр 715505 ул.Шерикбаева 5",https://bilim.akipress.org/profile:1992/ssh-otuzadyr/?from=bilim&place=list,нет
СШ пгт.Акбулак,/profile:1047/ssh-pgtakbulak/?from=bilim&place=list,"Ыссык-Кульская область, Ак-Суйский район c.Ак-Булун 722351 Ажыгожоева №15",https://bilim.akipress.org/profile:1047/ssh-pgtakbulak/?from=bilim&place=list,нет
"СШ Первомайская, с.Беловодское",/profile:480/ssh-pervomaiskaya-sbelovodskoe/?from=bilim&place=list,"Чуйская область, Московский район c.Беловодское 724600 ул 50лет Киргизии 54",https://bilim.akipress.org/profile:480/ssh-pervomaiskaya-sbelovodskoe/?from=bilim&place=list,104.7
СШ Питомник,/profile:1949/ssh-pitomnik/?from=bilim&place=list,"Ошская область, Карасууский район c.Жоош 715503 с.Конурат",https://bilim.akipress.org/profile:1949/ssh-pitomnik/?from=bilim&place=list,119.5
СШ с. Арсы,/profile:975/ssh-s-arsy/?from=bilim&place=list,"Нарынская область, Кочкорский район c.Арсы ул.Жаштык 46",https://bilim.akipress.org/profile:975/ssh-s-arsy/?from=bilim&place=list,нет
